thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,calibration_tag,diagnostic_noise
59.5,119.0,-1.5,0.2,C3,2.0,0.0,0,A,0.1010233168504903
56.2,299.4251904165647,-3.1,1.8,C1,1.0,0.0,1,A,-0.4299644105318247
64.7,125.0,6.300000000000001,6.9,C1,2.0,1.0,0,A,1.8827540362436896
56.0,101.0,4.1000000000000005,0.9,C2,2.0,0.0,0,A,-0.3417554862981998
37.6,116.0,1.4,2.1,C1,4.0,1.0,1,A,-0.9258485565951752
49.6,96.0,,-4.9,C3,4.0,1.0,0,A,0.1990950377764003
40.8,80.0,4.4,4.3,C2,2.0,0.0,1,A,-0.6776291196472831
46.0,88.0,-3.1,-1.2000000000000002,C2,3.0,0.0,0,A,0.2684086196015953
62.3,118.0,4.7,3.2,C1,5.0,1.0,0,A,-0.9576565384015592
55.3,72.0,-3.3000000000000003,0.4,C1,,,1,A,0.3783177549531468
44.6,64.0,-0.9,-1.2000000000000002,C3,3.0,0.0,0,A,-1.68376630280963
42.0,153.0,4.9,3.3000000000000003,C1,,0.0,1,A,
50.400000000000006,56.0,1.4,7.4,C1,3.0,1.0,1,A,0.6442531062693508
40.400000000000006,91.0,3.4000000000000004,-2.7,C3,2.0,1.0,0,A,0.1486466908900711
44.8,101.0,2.9000000000000004,6.800000000000001,,2.0,0.0,0,A,-0.073720067066992
52.7,132.0,6.300000000000001,9.5,C2,2.0,1.0,0,A,2.215041203017978
59.400000000000006,126.0,-1.1,1.0,,3.0,1.0,0,A,0.015029211160089
55.0,160.0,1.1,-2.3000000000000003,C1,2.0,1.0,0,A,-0.8066352077537225
,283.298802170359,1.7000000000000002,1.3,C4,4.0,0.0,1,A,0.0045396758919824
52.6,141.0,3.6,-1.9,C3,3.0,0.0,0,A,1.2978475646305008
50.7,129.0,5.7,1.0,,1.0,1.0,0,A,-0.5109874155474962
53.5,148.0,-1.2000000000000002,-2.1,C1,3.0,0.0,1,A,-1.7207793839424432
,123.0,-4.6000000000000005,-9.4,C2,1.0,1.0,1,A,-0.3543695947806037
33.6,83.0,0.3,-2.4000000000000004,C3,1.0,1.0,0,A,-1.2883616071315178
45.400000000000006,82.0,4.5,-2.4000000000000004,C2,1.0,0.0,0,A,-0.315156885802399
54.900000000000006,113.0,0.1,1.2000000000000002,C1,4.0,0.0,1,A,-1.638285367059719
37.5,,3.5,8.4,C5,3.0,0.0,1,A,1.4549131398759234
62.0,64.0,-2.0,5.9,C4,1.0,1.0,1,A,-0.1046792264314202
53.1,102.0,-1.5,,C3,3.0,0.0,0,A,0.5791187264835609
56.900000000000006,136.0,,1.6,C4,2.0,1.0,0,A,-0.0298435662383683
45.6,56.0,4.1000000000000005,1.7000000000000002,C1,4.0,1.0,1,A,0.7390243131984651
56.7,85.0,3.9,5.300000000000001,C1,5.0,0.0,1,A,-0.3286291887696245
58.7,146.0,0.1,-1.9,C1,2.0,0.0,0,A,-0.4903899448420069
52.0,140.0,6.9,9.0,C1,2.0,1.0,0,A,-0.97372506878493
52.0,87.0,1.0,2.0,C1,4.0,1.0,1,A,-0.6664500339316126
52.3,109.0,4.9,-4.3,C4,3.0,1.0,0,A,0.7831244999375677
43.2,87.0,4.1000000000000005,2.7,C4,4.0,1.0,0,A,0.93578992962246
49.0,130.0,4.3,-2.6,C2,3.0,0.0,0,A,-0.5932185683231906
48.900000000000006,84.0,3.2,-0.7000000000000001,C3,2.0,0.0,0,A,-1.6148187448167308
53.2,95.0,,-3.1,C1,4.0,0.0,1,A,0.8281585142570074
58.2,150.0,-3.9,-1.4,C1,2.0,1.0,1,A,-0.9597918874629788
41.7,59.0,-2.3000000000000003,-3.3000000000000003,,1.0,1.0,0,A,-0.7795066147887915
49.2,85.0,0.3,-2.8000000000000003,C3,5.0,0.0,0,A,-0.3373738019099826
62.0,124.0,4.6000000000000005,11.8,C3,3.0,0.0,0,A,0.905717658625812
44.2,131.0,2.4000000000000004,-2.9000000000000004,C3,2.0,1.0,0,A,0.3062342366709774
43.6,57.0,,2.9000000000000004,C5,,0.0,1,A,-0.3343212861740727
51.8,84.0,4.0,5.2,C1,1.0,0.0,1,A,-1.5421417358200398
56.900000000000006,128.0,3.9,3.0,C1,3.0,1.0,0,A,-0.0270478814573036
50.3,121.0,-3.1,-7.6,C1,5.0,0.0,1,A,1.0954221396315909
60.8,124.0,,-7.0,C5,4.0,0.0,1,A,0.1099427924961581
,109.0,-0.1,1.4,C2,4.0,1.0,1,A,0.6415617365354763
56.900000000000006,115.0,4.4,7.1000000000000005,C2,,0.0,0,A,0.0522805433807972
54.6,67.0,2.8000000000000003,1.1,C5,1.0,0.0,1,,-0.2669578038311267
68.8,135.0,6.0,-1.5,C2,3.0,1.0,0,A,0.1327718434833466
48.5,138.0,-0.3,-1.3,C1,1.0,,1,A,-0.0212856685626363
34.1,38.0,0.7000000000000001,,C1,1.0,1.0,0,A,2.386187833798153
63.0,101.0,4.0,-1.9,C2,2.0,1.0,0,A,0.2046783881251924
46.5,84.0,-1.4,-3.7,C3,5.0,0.0,0,A,-0.0780652758521081
51.0,93.0,4.1000000000000005,2.7,,2.0,1.0,1,A,0.0030642387619466
60.6,168.0,2.1,,C1,3.0,1.0,0,,0.2479724956769727
37.3,54.0,3.0,-0.8,C3,5.0,0.0,0,A,0.275736390325439
40.1,53.0,5.6000000000000005,,C1,4.0,1.0,1,A,0.8385903153813667
37.3,100.0,6.4,10.4,C4,1.0,0.0,1,A,0.8104045087540457
43.8,72.0,3.4000000000000004,-4.5,C1,3.0,1.0,0,A,0.2616017038966712
53.7,128.0,-3.5,,,4.0,0.0,1,A,-1.9828973240461247
54.400000000000006,,-1.2000000000000002,-2.5,C2,3.0,0.0,1,A,0.8237151521098403
52.400000000000006,116.0,4.5,7.0,C4,2.0,1.0,0,A,0.2821407389248986
38.900000000000006,39.0,4.5,4.3,C1,3.0,0.0,1,A,1.4261825364705771
31.700000000000003,82.0,0.6000000000000001,3.9,C1,3.0,0.0,1,A,-2.351970286715248
50.6,107.0,4.7,-4.3,C1,3.0,0.0,1,A,0.7891630635795016
46.400000000000006,87.0,-1.0,-0.5,C5,1.0,0.0,1,A,-2.2650220978220768
-79.31867350217316,73.0,3.4000000000000004,-10.2,,5.0,0.0,0,A,0.053437259627889
55.8,116.0,3.3000000000000003,7.4,C5,5.0,0.0,1,A,-0.3255825262884418
51.3,122.0,4.1000000000000005,7.5,C1,2.0,1.0,0,A,0.8731874156164551
56.2,96.0,0.2,-2.4000000000000004,C2,2.0,0.0,1,A,-2.067144712522766
52.0,90.0,-1.3,-12.1,C2,2.0,1.0,0,A,0.7370164625833263
54.400000000000006,129.0,2.1,,C1,3.0,0.0,1,A,-1.6585270535705416
44.5,335.6001744542624,,7.5,C2,2.0,0.0,0,A,-0.4825970911876536
48.7,123.0,5.1000000000000005,5.0,C2,3.0,0.0,0,A,-0.6655417246254391
51.7,109.0,-1.2000000000000002,5.6000000000000005,C1,5.0,0.0,1,A,0.5373991758632822
56.7,105.0,4.4,1.4,C2,2.0,0.0,1,A,-0.4667834487186575
47.0,94.0,5.0,11.8,C3,2.0,1.0,0,A,0.0881619166275775
54.3,72.0,6.4,-4.1000000000000005,C2,1.0,0.0,1,A,-0.7490208400401954
48.0,93.0,3.0,-1.7000000000000002,C2,2.0,,0,A,-0.5165160743886317
49.2,129.0,2.8000000000000003,-4.2,C4,5.0,1.0,1,A,-0.8243873878538668
56.8,113.0,4.3,5.7,,,0.0,0,A,
34.2,57.0,,-0.1,C3,3.0,0.0,0,A,-0.6790785604296049
39.8,64.0,2.8000000000000003,,C1,2.0,0.0,1,A,
38.3,80.0,5.300000000000001,6.4,C3,,1.0,1,A,0.6377166944762985
31.5,36.0,-0.5,-0.8,C1,,0.0,0,A,0.3864960255695255
44.7,67.0,1.3,-0.5,C1,4.0,0.0,1,A,1.5577015166663852
56.2,152.0,5.0,-1.3,C2,4.0,0.0,0,A,-0.1020640817252853
47.900000000000006,69.0,-0.3,1.1,C4,1.0,1.0,0,A,0.7543835206656653
51.7,81.0,0.0,,C1,3.0,0.0,1,A,-0.6451935370750308
58.900000000000006,123.0,3.5,5.1000000000000005,C2,3.0,0.0,0,A,0.9665584431447972
,106.0,-1.1,4.2,C1,1.0,0.0,0,A,1.456563906958992
49.6,,3.9,1.0,C1,2.0,1.0,1,A,1.427879302413659
61.0,142.0,1.1,5.4,C2,2.0,0.0,0,A,-1.7824729143854878
50.900000000000006,60.0,-2.4000000000000004,-2.5,C1,4.0,0.0,1,A,-1.2047763468404846
43.5,109.0,-0.0,1.3,C4,3.0,1.0,0,A,-1.9981118569675351
45.400000000000006,77.0,6.0,-1.5,C1,4.0,0.0,1,A,1.0257780582843652
38.3,73.0,2.7,-1.7000000000000002,C2,5.0,0.0,0,A,1.2143948348415603
43.1,140.0,-3.0,-6.7,C1,3.0,0.0,1,A,-0.3879174688777609
47.3,58.0,-1.2000000000000002,3.5,C1,3.0,0.0,1,,-0.902979790393196
56.6,127.0,-0.2,-2.9000000000000004,C2,5.0,0.0,1,A,-0.6558784574076526
63.900000000000006,154.0,3.8,4.9,C1,2.0,1.0,0,A,-0.9486273774947314
39.1,63.0,4.2,2.2,C1,1.0,0.0,1,A,-0.634844889977385
53.3,88.0,4.7,1.4,C1,3.0,0.0,1,A,-0.818925011974864
41.8,76.0,-2.1,-9.3,C1,3.0,,0,A,0.7152358661272407
54.0,278.6695240400573,5.1000000000000005,-4.800000000000001,C3,5.0,0.0,0,A,2.013522394328948
49.1,100.0,-1.1,-3.6,C4,3.0,0.0,0,A,-0.162306628031152
35.5,100.0,-0.8,-3.0,C1,3.0,1.0,0,A,0.7956653188247309
57.6,103.0,-2.1,-6.7,C1,3.0,1.0,1,A,1.532078336682024
45.3,117.0,2.8000000000000003,1.9,C1,3.0,1.0,1,A,1.406445597469074
45.900000000000006,,-3.2,4.4,C3,5.0,0.0,0,A,-0.2203700525599239
,98.0,5.300000000000001,9.8,C1,3.0,0.0,1,A,0.513010161459811
44.900000000000006,106.0,-0.4,-1.6,C1,,0.0,1,,1.3249415803643774
53.6,90.0,5.2,3.4000000000000004,C2,2.0,0.0,1,A,1.126161333392648
48.6,27.0,4.4,5.2,C3,5.0,1.0,1,A,1.403695944463332
52.8,121.0,4.9,4.0,C2,5.0,0.0,0,A,-0.6596532928189236
53.1,127.0,-2.0,-0.4,C3,5.0,0.0,0,A,
60.7,125.0,2.8000000000000003,2.2,C1,5.0,0.0,0,A,0.8857788459516286
47.400000000000006,120.0,2.8000000000000003,1.5,C1,4.0,0.0,1,A,-0.1913771787741937
38.3,66.0,3.9,-0.7000000000000001,C3,4.0,0.0,0,A,2.0588851909256998
,,-0.7000000000000001,-0.5,C3,1.0,0.0,0,A,2.5026248941041707
47.5,136.0,4.9,-6.7,C1,2.0,0.0,1,A,-0.8405875998776239
59.1,133.0,3.4000000000000004,2.7,C1,4.0,0.0,0,A,-0.6136038194811666
53.2,142.0,4.0,-6.7,C1,2.0,0.0,1,A,-0.0752953622998984
49.1,135.0,4.6000000000000005,3.7,C4,3.0,0.0,0,A,0.3263063472855494
53.0,72.0,4.3,-1.8,,3.0,0.0,1,A,1.1319027584536194
65.8,146.0,4.800000000000001,8.200000000000001,C4,3.0,0.0,0,A,1.8825830809641704
66.8,111.0,4.5,2.9000000000000004,C4,2.0,0.0,0,A,-0.7403294806209832
50.7,71.0,-3.2,-4.2,C2,5.0,1.0,1,A,-0.0770299879663401
51.400000000000006,95.0,,1.5,,2.0,0.0,0,A,0.8213315459328618
58.8,162.0,3.9,-1.7000000000000002,C1,4.0,1.0,0,A,-0.5484339270441867
43.400000000000006,74.0,5.2,7.9,C1,,0.0,1,A,0.538410824282157
52.8,57.0,-0.3,1.2000000000000002,C2,4.0,1.0,1,A,-1.3975576340492717
50.0,61.0,-5.0,-8.200000000000001,C3,4.0,1.0,0,A,0.3596443918452717
52.7,,4.3,-2.1,C5,5.0,0.0,1,A,-0.1206179459510953
43.5,69.0,,-4.9,C2,1.0,0.0,0,A,0.4512542190593102
37.4,24.0,1.6,-0.6000000000000001,C1,,1.0,0,A,-1.0932355027025296
33.6,35.0,5.9,-1.1,C1,2.0,1.0,0,A,-0.7930559903269352
41.2,90.0,2.7,-1.2000000000000002,C2,2.0,1.0,0,A,-0.5589965727025377
46.5,295.18460258761326,4.4,-0.3,C3,2.0,1.0,0,A,-1.3886600794074284
47.8,84.0,6.1000000000000005,2.9000000000000004,C2,4.0,0.0,1,A,-1.915304671226391
65.7,144.0,1.0,-1.6,C4,5.0,1.0,0,A,-1.153645436052949
59.0,140.0,1.1,1.4,C1,4.0,1.0,0,A,0.5362590317641874
42.5,66.0,2.5,0.7000000000000001,C2,2.0,1.0,0,A,-0.2467247518349984
52.900000000000006,102.0,-0.2,-0.0,C1,2.0,0.0,1,A,0.2279893114052981
46.900000000000006,79.0,3.3000000000000003,,,2.0,1.0,0,A,-0.0892756137793967
47.900000000000006,111.0,1.6,-1.0,C3,1.0,0.0,0,A,1.7187968799097793
51.6,86.0,3.9,4.7,,4.0,1.0,1,A,-0.4667363086026966
55.1,76.0,1.0,-12.4,C2,1.0,1.0,0,A,-0.1490166874038098
47.400000000000006,97.0,2.9000000000000004,-0.6000000000000001,C1,3.0,0.0,0,A,0.8139223280440955
58.7,145.0,8.0,2.9000000000000004,C5,3.0,0.0,0,A,0.0856767637112514
41.0,99.0,-3.1,-3.8,C3,1.0,0.0,0,A,0.2604631665976472
50.2,128.0,0.1,-4.2,C4,2.0,,0,A,0.5013098305566939
71.0,160.0,-1.2000000000000002,-0.4,C1,1.0,0.0,0,A,-0.9772906009230818
51.900000000000006,105.0,3.1,4.2,C1,3.0,0.0,1,A,-1.205922436944978
61.6,104.0,-1.5,-8.8,C2,4.0,0.0,1,A,-0.6504115121473022
50.900000000000006,78.0,3.1,2.1,,5.0,0.0,1,A,0.9075116411990172
54.8,65.0,4.800000000000001,,,2.0,0.0,1,A,2.535763217163015
49.7,132.0,-0.0,0.4,C1,2.0,1.0,1,A,-1.087323748877141
48.8,89.0,8.0,3.4000000000000004,C2,3.0,,1,A,0.3605078103868784
43.900000000000006,44.0,0.4,-4.6000000000000005,C2,4.0,1.0,0,A,-2.10705420358568
53.6,139.0,-1.7000000000000002,-10.3,C1,3.0,0.0,1,A,-0.1683417448372698
43.3,91.0,-0.7000000000000001,-2.6,C3,5.0,0.0,0,A,
55.5,,-1.3,-7.6,C3,1.0,0.0,0,A,0.0901803525468606
,108.0,3.3000000000000003,-5.0,C1,4.0,1.0,1,A,-1.3027589307334344
53.1,,3.3000000000000003,2.1,C5,4.0,0.0,1,A,-0.3924581953587538
47.900000000000006,317.6500033140274,6.7,8.4,C5,2.0,0.0,1,A,1.6094322684981557
,121.0,3.6,3.2,C2,2.0,1.0,0,,
47.7,89.0,1.4,-6.4,,2.0,0.0,0,A,-0.6829678965484236
57.6,148.0,2.8000000000000003,0.2,C2,2.0,1.0,0,A,0.1674232621586553
35.5,101.0,5.7,6.2,C1,2.0,0.0,1,A,-0.8234461903575544
47.5,,-3.7,-5.5,C1,4.0,0.0,1,A,-0.4626544300543446
34.2,44.0,4.2,3.4000000000000004,C1,1.0,0.0,1,A,-0.3170620614187185
38.2,47.0,6.0,1.8,C1,4.0,0.0,1,B,-0.0723490217008363
61.1,151.0,2.7,-0.9,C5,3.0,1.0,0,A,-0.3708488794921216
,53.0,-2.8000000000000003,-6.9,C5,2.0,0.0,1,,0.5330355517575853
44.400000000000006,88.0,1.7000000000000002,2.4000000000000004,C2,4.0,,1,A,-1.4255764791815846
38.1,84.0,1.3,2.4000000000000004,C2,2.0,0.0,0,A,-1.171090014670556
26.4,47.0,3.8,-0.6000000000000001,C5,1.0,1.0,0,A,0.8912725699561399
45.8,92.0,-1.3,0.4,C3,3.0,0.0,0,A,-0.4759584369761987
69.5,305.7991515915701,5.5,-2.8000000000000003,C1,2.0,,0,A,-0.1871091714810107
53.6,90.0,5.4,2.4000000000000004,C5,2.0,,1,A,-0.5142620030469601
45.7,117.0,-2.1,-9.2,C2,3.0,1.0,1,A,-0.5188696653224597
53.900000000000006,122.0,3.7,-3.1,C1,3.0,1.0,1,A,-1.1535117538421564
37.7,74.0,6.6000000000000005,-1.6,C1,4.0,1.0,1,A,0.0543470642886217
47.8,74.0,5.2,0.2,C3,3.0,1.0,0,A,-0.0761091946206879
51.0,99.0,-0.3,0.8,C1,3.0,1.0,1,A,-0.9597618312603068
49.5,156.0,3.5,1.1,C4,3.0,0.0,0,A,0.0212628174194096
56.5,91.0,0.1,-4.0,C3,5.0,1.0,1,A,1.053499456452906
52.900000000000006,146.0,0.3,-2.1,C1,1.0,0.0,1,A,
55.5,62.0,1.3,-9.2,C1,4.0,1.0,0,A,0.9247436663019282
44.6,68.0,-1.5,-0.5,C2,1.0,0.0,0,A,-0.6384613857433856
57.3,98.0,4.9,-6.9,C1,2.0,1.0,1,A,-0.4278054496472195
,148.0,,-5.6000000000000005,C2,4.0,0.0,1,A,0.2444290512828373
42.400000000000006,89.0,6.1000000000000005,3.4000000000000004,,2.0,0.0,1,A,0.7574769789275821
43.1,124.0,3.6,3.4000000000000004,C3,1.0,1.0,0,A,0.1323463064411934
60.900000000000006,109.0,5.1000000000000005,3.9,C2,3.0,0.0,0,A,0.5259621781937216
48.6,96.0,-4.6000000000000005,-5.9,,3.0,0.0,0,A,-1.349744970854471
,110.0,4.4,8.4,C5,5.0,0.0,0,A,-1.313440887053304
46.6,,5.4,11.6,C4,5.0,1.0,0,A,-1.0778764160150498
61.8,90.0,,1.3,C1,2.0,0.0,1,A,-0.3927638160000069
51.2,88.0,5.800000000000001,3.1,C1,,1.0,1,A,-1.0468082413552509
52.2,78.0,2.2,-0.4,C3,3.0,1.0,1,A,-1.1406072621123249
62.7,137.0,5.300000000000001,0.4,C1,3.0,1.0,0,A,0.693656870525312
47.3,65.0,7.1000000000000005,,C2,1.0,,1,,
42.6,137.0,1.2000000000000002,4.800000000000001,C4,4.0,0.0,0,A,-1.3544383236403874
46.6,97.0,-3.2,,C5,3.0,0.0,0,A,1.2209212799338591
53.8,118.0,-0.6000000000000001,-2.9000000000000004,C1,,0.0,1,A,1.214765734517499
37.6,92.0,3.9,8.1,C4,4.0,1.0,1,A,1.1342598230025995
55.3,108.0,1.6,,C2,3.0,1.0,1,A,-2.344157939966533
,96.0,-0.7000000000000001,-0.4,C3,5.0,1.0,0,A,-1.3010356150827835
59.3,118.0,2.5,-6.2,C1,2.0,1.0,1,A,-1.160538332333909
31.0,82.0,-2.1,-0.5,C1,,1.0,1,A,0.1292107358548429
43.900000000000006,68.0,2.4000000000000004,4.800000000000001,C3,1.0,0.0,0,A,0.5197515540542215
36.7,51.0,0.0,-0.7000000000000001,C2,2.0,0.0,0,A,0.465559248810029
,111.0,-2.3000000000000003,-6.4,C4,5.0,0.0,0,A,-0.699982812082518
52.1,104.0,2.8000000000000003,2.7,C1,,0.0,1,A,1.0393976210543103
48.7,44.0,-4.0,,C1,5.0,0.0,0,A,2.0517904999821126
-31.218673502173157,84.0,3.4000000000000004,-3.6,C1,1.0,0.0,0,B,0.0809075662243204
48.900000000000006,,-0.7000000000000001,1.2000000000000002,C3,4.0,0.0,0,A,1.0947361709769583
-27.51867350217315,99.0,-2.2,1.1,C3,3.0,0.0,0,A,0.0910850464168671
42.1,72.0,5.5,0.1,C2,1.0,0.0,0,A,-2.604234191185805
55.8,70.0,0.3,-6.300000000000001,C1,4.0,0.0,1,A,-0.6677261915610873
55.5,94.0,-0.9,-6.2,C1,,,0,A,-0.3880859394651217
53.2,74.0,4.4,3.1,C1,5.0,0.0,1,A,0.5398718756072711
54.6,119.0,,-2.0,C1,5.0,1.0,1,A,0.8126451613800463
52.5,106.0,6.4,9.5,C5,4.0,0.0,1,A,-0.6145921623783215
,118.0,0.3,-3.3000000000000003,C1,5.0,0.0,0,A,-1.05835287494942
49.5,79.0,,,C1,3.0,0.0,1,A,-0.9383743936819036
47.7,137.0,-3.0,-7.4,C3,5.0,,0,A,-0.1834124668001214
44.1,71.0,7.1000000000000005,7.1000000000000005,C5,4.0,1.0,1,A,-0.3401605047537169
41.900000000000006,68.0,3.0,3.8,C3,4.0,0.0,0,A,0.0574040956494783
40.2,77.0,3.4000000000000004,-5.800000000000001,C1,5.0,0.0,0,A,0.9738868595239342
43.0,86.0,4.9,-0.2,C2,3.0,0.0,1,A,-1.1513873143282032
49.6,112.0,-1.2000000000000002,-3.4000000000000004,C1,3.0,0.0,1,A,1.8759211823902304
52.8,130.0,3.3000000000000003,,C1,5.0,1.0,1,A,-0.4050282753507073
50.6,124.0,-2.4000000000000004,-0.1,C3,,0.0,1,A,1.255633615097619
44.0,156.0,-3.9,-7.6,C4,1.0,0.0,1,A,0.0091770275976105
57.400000000000006,67.0,2.6,3.7,C1,2.0,0.0,1,A,0.5662786031202195
,,6.5,6.1000000000000005,C3,3.0,1.0,0,A,-0.7411313417478553
48.900000000000006,84.0,-0.4,-2.4000000000000004,C3,1.0,0.0,0,A,0.8633029644523585
44.900000000000006,146.0,-0.0,1.6,C2,3.0,0.0,1,A,-0.0720810858819758
54.5,113.0,6.6000000000000005,-2.3000000000000003,C1,2.0,0.0,1,A,-1.4506048728838683
51.7,48.0,-2.1,-3.7,C5,2.0,0.0,1,A,-0.3250389829329494
38.6,93.0,4.0,-1.4,C1,5.0,0.0,1,A,-0.9118982001599358
49.6,107.0,5.4,2.7,C1,2.0,1.0,1,A,0.5989389605582842
52.3,124.0,4.4,0.3,C1,5.0,1.0,1,,-0.5942556555082309
43.0,69.0,1.4,-0.1,C3,3.0,0.0,0,A,0.8080152792851696
51.7,112.0,-0.3,,C4,5.0,0.0,1,A,0.7105047187538263
38.5,73.0,5.6000000000000005,3.9,C1,4.0,0.0,1,B,0.5659947697452875
,100.0,1.9,0.8,C1,3.0,0.0,1,A,-0.5804618577383097
60.1,126.0,3.0,3.4000000000000004,,,1.0,0,A,1.1014573320445769
48.1,101.0,-1.0,-7.9,C3,5.0,0.0,0,A,-0.1259213039800361
53.1,134.0,4.3,4.3,C5,4.0,0.0,1,A,-0.1957988081376909
30.9,69.0,0.6000000000000001,-7.5,C3,1.0,0.0,0,A,1.0323830477597111
40.900000000000006,101.0,-1.0,-14.4,C3,5.0,0.0,0,A,-0.4809558323040522
47.8,64.0,2.8000000000000003,9.2,C2,3.0,0.0,1,A,1.2037265881382158
41.6,124.0,6.5,0.1,C1,1.0,1.0,1,A,0.8171519889709034
55.900000000000006,89.0,1.5,-2.2,C2,2.0,1.0,1,A,0.6215543504624573
-13.218673502173148,152.0,-3.5,-12.6,C2,5.0,0.0,0,A,-0.1012647682892152
40.7,92.0,4.7,0.6000000000000001,C2,3.0,0.0,1,A,-0.5832270241525357
43.5,93.0,-4.3,-4.5,C2,4.0,1.0,1,A,0.4187333472496843
52.0,124.0,-2.7,-2.9000000000000004,C1,3.0,0.0,1,A,-1.1693457782074097
63.1,64.0,,-6.7,C3,1.0,0.0,0,A,0.2743154532621417
40.400000000000006,,0.1,-3.4000000000000004,C2,2.0,1.0,0,A,-0.9273115971126836
52.2,124.0,5.6000000000000005,4.9,C4,5.0,1.0,0,A,1.1641374889405005
64.7,177.0,5.0,3.8,C1,2.0,0.0,0,A,0.0939431375173835
36.9,77.0,3.6,,C2,5.0,1.0,1,A,1.0087255469128045
39.900000000000006,17.0,5.0,6.0,C2,2.0,1.0,0,,-1.0280234938947574
46.8,86.0,-0.1,-2.2,C1,5.0,0.0,1,A,-0.0222329791496304
125.31867350217316,92.0,3.5,7.4,C2,1.0,1.0,0,A,-0.6618166206502027
56.7,141.0,0.7000000000000001,-2.3000000000000003,C2,3.0,0.0,0,A,-0.1935511717953198
52.1,105.0,-3.0,-1.3,C3,1.0,0.0,0,A,-1.1814778500760978
36.0,,5.0,5.9,C1,2.0,1.0,1,A,0.9262471265001287
54.3,133.0,1.7000000000000002,-7.1000000000000005,C4,5.0,0.0,1,A,
45.5,108.0,,,C1,2.0,0.0,1,A,0.4431539778839428
60.400000000000006,99.0,-2.2,-6.2,C2,5.0,1.0,1,A,0.5329265637341731
45.1,111.0,4.1000000000000005,-2.3000000000000003,C3,3.0,0.0,0,A,1.3674193824017
45.1,77.0,-1.3,-4.5,C1,4.0,0.0,1,A,0.6051258462319001
54.5,100.0,4.0,2.6,C1,,1.0,1,A,-1.6839855622573052
56.3,96.0,6.9,-2.2,C1,5.0,0.0,1,A,-0.800859285796801
53.7,98.0,4.9,2.8000000000000003,C2,4.0,0.0,1,A,-1.2444562284607543
36.7,102.0,-0.6000000000000001,-3.0,C1,5.0,,1,A,-1.295259634417098
54.5,60.0,3.0,5.4,C5,1.0,1.0,1,A,-1.074787182518658
41.900000000000006,116.0,0.6000000000000001,-3.8,C1,2.0,,1,A,0.705766798348842
52.0,108.0,2.7,5.800000000000001,C4,,0.0,1,A,0.6471801525481697
,71.0,2.0,1.8,,4.0,1.0,1,A,0.2885567265728048
53.7,107.0,1.6,-0.4,C1,2.0,0.0,1,B,-1.1054382155761924
43.7,65.0,4.9,8.1,C3,3.0,0.0,0,A,-0.5417850454427907
39.900000000000006,39.0,3.0,9.2,C5,3.0,1.0,1,A,0.5975159095041
55.900000000000006,86.0,-3.0,-5.1000000000000005,C1,3.0,1.0,1,A,0.2588473136978073
52.1,53.0,-4.2,-8.4,C2,3.0,,0,A,-1.1665658509961525
45.2,56.0,7.1000000000000005,,C3,3.0,,0,A,0.1174044464691673
-17.51867350217315,76.0,5.5,-2.9000000000000004,C3,2.0,1.0,0,A,0.0519142580438884
46.6,127.0,4.1000000000000005,-3.5,C4,3.0,1.0,1,A,1.5423449639213382
50.400000000000006,66.0,2.8000000000000003,6.4,C1,2.0,1.0,1,A,-0.2971817816231638
52.3,,6.300000000000001,6.300000000000001,C1,2.0,0.0,0,A,-2.6612870739186456
45.2,122.0,,-3.9,C3,4.0,1.0,0,A,0.3364683816991169
53.900000000000006,130.0,6.5,17.3,C1,5.0,,0,A,1.1126805356074545
45.900000000000006,85.0,2.4000000000000004,-5.300000000000001,C3,2.0,1.0,0,A,-1.6092205268358994
46.900000000000006,87.0,-0.8,0.4,C2,5.0,1.0,1,A,0.902613487382922
61.1,124.0,3.9,-1.6,C2,3.0,0.0,0,A,1.172137935197613
41.8,143.0,-0.3,5.7,C4,5.0,1.0,0,A,0.2136551918307501
30.8,79.0,-5.4,-8.6,C3,2.0,1.0,0,A,-0.5419108986573917
63.1,140.0,4.0,0.7000000000000001,C3,4.0,1.0,0,A,0.0640893313674365
,196.0,0.8,-8.5,C5,3.0,0.0,0,A,-0.2928538185795176
46.900000000000006,102.0,-0.3,6.9,C1,5.0,0.0,1,A,0.3006563200348781
34.7,105.0,0.1,-4.1000000000000005,C3,1.0,,0,A,
47.7,109.0,3.9,3.9,C2,1.0,0.0,0,B,0.2386685371584551
47.900000000000006,109.0,5.4,3.1,C2,5.0,1.0,1,A,-0.4624550651289417
48.6,72.0,2.7,-1.6,C4,1.0,1.0,0,A,0.7517771389737582
41.2,,-1.3,-12.2,,5.0,0.0,0,A,-0.2752878444224129
54.8,94.0,5.0,1.8,,1.0,0.0,0,,-1.542935946568908
54.400000000000006,131.0,2.1,-0.9,C4,1.0,0.0,0,A,0.3084680995945337
38.2,103.0,5.6000000000000005,4.6000000000000005,C1,2.0,0.0,1,A,1.929185410180971
55.8,146.0,8.1,14.6,C3,4.0,0.0,0,A,-0.3660506501660188
,128.0,0.9,1.9,C4,3.0,0.0,0,A,0.2436666710795773
51.5,117.0,-2.9000000000000004,-0.5,C3,5.0,1.0,1,A,-1.391469425492281
47.5,110.0,-0.8,-3.6,C3,3.0,1.0,0,A,-0.0861099641299806
